ts,device,co,humidity,light,lpg,motion,smoke,temp
1595201353.90711,00:0f:00:70:91:0a,0.0036999521670217,75.5,False,0.0061927927687742,False,0.0162850052470037,19.200000762939453
1595201356.4349318,b8:27:eb:bf:9d:51,0.0059050124035942,49.7,False,0.0086847132306241,False,0.0233706412663978,22.4
1595201357.7222464,00:0f:00:70:91:0a,0.0036558869249676,75.5,False,0.0061393503591308,False,0.0161349315996368,19.200000762939453
1595201360.1205456,b8:27:eb:bf:9d:51,0.0058992475331135,49.8,False,0.0086785789457733,False,0.0233530087698724,22.4
1595201361.6298802,1c:bf:ce:15:ec:4d,0.0043910039545833,74.4000015258789,True,0.0070094585431387,False,0.0185889075400507,27.0
1595201363.8063354,b8:27:eb:bf:9d:51,0.005874729776118,49.8,False,0.0086524715359028,False,0.0232779746815594,22.4
1595201364.250743,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201367.4910772,b8:27:eb:bf:9d:51,0.0058690840972554,49.7,False,0.0086464555438414,False,0.0232606865861091,22.4
1595201370.2146258,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201371.1770363,b8:27:eb:bf:9d:51,0.005884143633185,49.7,False,0.0086624993148814,False,0.0233067932298038,22.4
1595201371.8564072,1c:bf:ce:15:ec:4d,0.0043910039545833,74.4000015258789,True,0.0070094585431387,False,0.0185889075400507,27.0
1595201374.5730898,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201374.8632398,b8:27:eb:bf:9d:51,0.0059011851147467,49.7,False,0.0086806408730422,False,0.0233589355151858,22.4
1595201378.5744195,b8:27:eb:bf:9d:51,0.0058898059417245,49.8,False,0.0086685287518516,False,0.0233241221520808,22.5
1595201379.46303,00:0f:00:70:91:0a,0.0036999521670217,75.5999984741211,False,0.0061927927687741,False,0.0162850052470037,19.200000762939453
1595201380.4901586,1c:bf:ce:15:ec:4d,0.0044030268296996,74.30000305175781,True,0.0070233371458773,False,0.0186282253770188,27.0
1595201382.2685916,b8:27:eb:bf:9d:51,0.0058690840972554,49.7,False,0.0086464555438414,False,0.0232606865861091,22.4
1595201383.2765596,00:0f:00:70:91:0a,0.0036999521670217,75.5,False,0.0061927927687742,False,0.0162850052470037,19.200000762939453
1595201385.956304,b8:27:eb:bf:9d:51,0.0058916900284395,49.7,False,0.0086705346419916,False,0.0233298873691525,22.4
1595201387.0883968,00:0f:00:70:91:0a,0.0036558869249676,75.5999984741211,False,0.0061393503591308,False,0.0161349315996368,19.200000762939453
1595201389.643896,b8:27:eb:bf:9d:51,0.0059182330687591,49.7,False,0.0086987748283246,False,0.0234110633741907,22.4
1595201390.1803792,1c:bf:ce:15:ec:4d,0.0044030268296996,74.19999694824219,True,0.0070233371458773,False,0.0186282253770188,26.89999961853028
1595201391.9776738,00:0f:00:70:91:0a,0.003744628049894,75.80000305175781,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201393.3320532,b8:27:eb:bf:9d:51,0.0059030733797276,49.7,False,0.0086826501385672,False,0.0233647109834155,22.4
1595201397.0196738,b8:27:eb:bf:9d:51,0.0058916900284395,49.7,False,0.0086705346419916,False,0.0233298873691525,22.4
1595201397.9383194,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201398.2620978,1c:bf:ce:15:ec:4d,0.0044030268296996,74.30000305175781,True,0.0070233371458773,False,0.0186282253770188,27.0
1595201400.707254,b8:27:eb:bf:9d:51,0.005884143633185,49.7,False,0.0086624993148814,False,0.0233067932298038,22.4
1595201404.394764,b8:27:eb:bf:9d:51,0.0059030733797276,49.8,False,0.0086826501385672,False,0.0233647109834155,22.5
1595201404.450008,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201408.0797317,b8:27:eb:bf:9d:51,0.0059220730502165,49.8,False,0.0087028574322569,False,0.0234228002478621,22.5
1595201409.022666,1c:bf:ce:15:ec:4d,0.0043592626701468,74.0,True,0.0069727673788801,False,0.018484987707806,26.89999961853028
1595201411.767301,b8:27:eb:bf:9d:51,0.0059145394891425,49.7,False,0.0086948471850008,False,0.023399772343473,xyz
1595201412.027987,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.100000381469727
1595201415.4558694,b8:27:eb:bf:9d:51,0.0059182330687591,49.7,False,0.0086987748283246,False,0.0234110633741907,22.5
1595201415.5217829,1c:bf:ce:15:ec:4d,0.0043910039545833,74.0999984741211,True,0.0070094585431387,False,0.0185889075400507,26.89999961853028
1595201418.5490906,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201419.1433344,b8:27:eb:bf:9d:51,0.0059106476463709,49.7,False,0.0086907079803972,False,0.0233878735012685,22.5
1595201420.4150462,1c:bf:ce:15:ec:4d,0.0043513685467255,74.0999984741211,True,0.0069636307508319,False,0.0184591159636713,26.89999961853028
1595201422.8308456,b8:27:eb:bf:9d:51,0.0058766083289218,49.7,False,0.0086544729527298,False,0.0232837263145341,22.5
1595201424.2270482,1c:bf:ce:15:ec:4d,0.0043513685467255,74.4000015258789,True,0.0069636307508319,False,0.0184591159636713,26.89999961853028
1595201424.509396,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201426.5169964,b8:27:eb:bf:9d:51,0.0059050124035942,49.7,False,0.0086847132306241,False,0.0233706412663978,22.5
1595201430.203159,b8:27:eb:bf:9d:51,0.0058916900284395,49.7,False,0.0086705346419916,False,0.0233298873691525,22.5
1595201430.7111776,1c:bf:ce:15:ec:4d,0.0043830438373499,74.30000305175781,True,0.0070002640007672,False,0.0185628624857915,26.89999961853028
1595201431.0096157,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201433.851999,b8:27:eb:bf:9d:51,0.0059011851147467,49.7,False,0.0086806408730422,False,0.0233589355151858,22.5
1595201435.5887852,1c:bf:ce:15:ec:4d,0.0043910039545833,74.30000305175781,True,0.0070094585431387,False,0.0185889075400507,26.89999961853028
1595201437.5585527,b8:27:eb:bf:9d:51,0.0059069236736684,49.7,False,0.0086867466096962,False,0.0233764862344754,22.5
1595201439.1300745,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201439.93212,1c:bf:ce:15:ec:4d,0.0043910039545833,74.4000015258789,True,0.0070094585431387,False,0.0185889075400507,26.89999961853028
1595201441.24626,b8:27:eb:bf:9d:51,0.0059106476463709,49.7,False,0.0086907079803972,False,0.0233878735012685,22.5
1595201444.0195005,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201444.9338205,b8:27:eb:bf:9d:51,0.005884143633185,49.7,False,0.0086624993148814,False,0.0233067932298038,22.5
1595201445.8772764,1c:bf:ce:15:ec:4d,0.0044030268296996,74.4000015258789,True,0.0070233371458773,False,0.0186282253770188,26.89999961853028
1595201448.3687582,00:0f:00:70:91:0a,0.0036999521670217,75.5,False,0.0061927927687742,False,0.0162850052470037,19.200000762939453
1595201448.621685,b8:27:eb:bf:9d:51,0.005886075522435,49.7,False,0.0086645566427803,False,0.0233127060071172,22.5
invalid_ts,b8:27:eb:bf:9d:51,0.0058822623157222,49.7,False,0.0086604956628579,False,0.0233010348094289,22.5
1595201452.7219229,00:0f:00:70:91:0a,0.0036999521670217,75.5999984741211,False,0.0061927927687741,False,0.0162850052470037,19.200000762939453
1595201455.9947352,b8:27:eb:bf:9d:51,0.0058898059417245,49.7,False,0.0086685287518516,False,0.0233241221520808,22.5
1595201458.6882017,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201459.6779237,b8:27:eb:bf:9d:51,0.0058917399647423,49.7,False,0.0086705878041888,False,0.0233300401661987,22.5
1595201460.0885494,1c:bf:ce:15:ec:4d,0.0044030268296996,74.5,True,0.0070233371458773,False,0.0186282253770188,26.89999961853028
1595201463.3631094,b8:27:eb:bf:9d:51,0.0058973606725447,49.7,False,0.0086765708145926,False,0.0233472367467932,22.5
1595201464.4427657,1c:bf:ce:15:ec:4d,0.0043910039545833,74.4000015258789,True,0.0070094585431387,False,0.0185889075400507,26.89999961853028
1595201464.6523676,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201467.0496294,b8:27:eb:bf:9d:51,0.0058822623157222,49.7,False,0.0086604956628579,False,0.0233010348094289,22.5
1595201469.85123,1c:bf:ce:15:ec:4d,0.0043830438373499,74.4000015258789,True,0.0070002640007672,False,bad_value,26.89999961853028
1595201470.7359529,b8:27:eb:bf:9d:51,0.0058728519124629,49.7,False,0.0086504706763683,False,0.0232722247407928,22.5
1595201474.2185326,1c:bf:ce:15:ec:4d,0.0044150875004577,75.0,True,0.0070372488504262,False,0.0186676423075245,26.89999961853028
1595201474.4198086,b8:27:eb:bf:9d:51,0.0058936247615182,49.7,False,0.008672594268074,False,0.0233358071256852,22.5
1595201478.1052828,b8:27:eb:bf:9d:51,0.005869098251457,49.7,False,0.0086464706284509,False,0.0232607299335733,22.5
1595201479.529584,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201481.7891965,b8:27:eb:bf:9d:51,0.0059030733797276,49.7,False,0.0086826501385672,False,0.0233647109834155,22.5
1595201482.3080096,1c:bf:ce:15:ec:4d,0.0043910039545833,74.69999694824219,True,0.0070094585431387,False,0.0185889075400507,26.89999961853028
1595201483.8906844,00:0f:00:70:91:0a,0.003744628049894,75.5,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201485.4754248,b8:27:eb:bf:9d:51,0.0058992475331135,49.7,False,0.0086785789457733,False,0.0233530087698724,22.5
1595201488.242056,00:0f:00:70:91:0a,0.0036999521670217,75.5,False,0.0061927927687742,False,0.0162850052470037,19.200000762939453
1595201489.1606534,b8:27:eb:bf:9d:51,0.0058672365547125,49.7,False,0.0086444864691226,False,0.0232550282541529,22.5
1595201492.5934553,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201492.845654,b8:27:eb:bf:9d:51,0.0058993548830322,49.7,False,0.0086786931898481,False,0.0233533371472915,22.6
1595201494.4019587,1c:bf:ce:15:ec:4d,0.0043910039545833,74.4000015258789,True,0.0070094585431387,False,0.0185889075400507,26.89999961853028
1595201496.5276923,b8:27:eb:bf:9d:51,0.005874729776118,49.7,False,0.0086524715359028,False,0.0232779746815594,22.5
1595201497.4825428,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201499.8185954,1c:bf:ce:15:ec:4d,0.0044514976308125,74.4000015258789,True,0.0070791835001313,False,0.0187864905644235,26.89999961853028
1595201500.211735,b8:27:eb:bf:9d:51,0.0058822623157222,49.7,False,0.0086604956628579,False,0.0233010348094289,22.5
1595201501.834782,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201503.8956645,b8:27:eb:bf:9d:51,0.0058992475331135,49.7,False,0.0086785789457733,False,0.0233530087698724,22.5
1595201504.7012582,1c:bf:ce:15:ec:4d,0.0044514976308125,74.5999984741211,True,0.0070791835001313,False,0.0187864905644235,26.89999961853028
1595201506.719468,00:0f:00:70:91:0a,0.0036999521670217,75.5999984741211,False,0.0061927927687741,False,0.0162850052470037,19.200000762939453
1595201507.598106,b8:27:eb:bf:9d:51,0.0058861038769045,49.7,False,0.0086645868369305,False,0.0233127927860662,22.5
1595201510.1175606,1c:bf:ce:15:ec:4d,0.0044514976308125,74.69999694824219,True,0.0070791835001313,False,0.0187864905644235,26.89999961853028
1595201510.532476,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201511.2866986,b8:27:eb:bf:9d:51,0.0059144819796318,49.7,False,0.0086947860257252,False,0.0233995965280018,22.5
1595201514.9729345,b8:27:eb:bf:9d:51,0.0058653331998028,49.7,False,0.0086424577313148,False,0.0232491985662905,22.5
1595201515.5300164,1c:bf:ce:15:ec:4d,0.0044312620534101,74.80000305175781,True,0.0070558893346607,False,0.0187204659222558,26.89999961853028
1595201517.5658228,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201518.6587925,b8:27:eb:bf:9d:51,0.0058653331998028,49.7,False,0.0086424577313148,False,0.0232491985662905,22.6
1595201521.4844306,1c:bf:ce:15:ec:4d,0.0044514976308125,74.69999694824219,True,0.0070791835001313,False,0.0187864905644235,26.799999237060547
1595201522.3447616,b8:27:eb:bf:9d:51,0.0058597260912831,49.7,False,0.0086364801976131,False,0.0232320223423042,22.6
1595201522.989751,00:0f:00:70:91:0a,0.0036999521670217,75.5999984741211,False,0.0061927927687742,False,0.0162850052470037,19.200000762939453
1595201526.030729,b8:27:eb:bf:9d:51,0.0058822623157222,49.7,False,0.0086604956628579,False,0.0233010348094289,22.6
1595201527.9782612,1c:bf:ce:15:ec:4d,0.0044514976308125,74.80000305175781,True,0.0070791835001313,False,0.0187864905644235,26.799999237060547
1595201529.7166092,b8:27:eb:bf:9d:51,0.0058747580678712,49.7,False,0.0086525016793499,False,0.023278061306542,22.6
1595201530.0308106,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201533.4026573,b8:27:eb:bf:9d:51,0.005884143633185,49.7,False,0.0086624993148814,False,0.0233067932298038,22.6
1595201535.0390625,1c:bf:ce:15:ec:4d,0.0044514976308125,74.80000305175781,True,0.0070791835001313,False,0.0187864905644235,26.89999961853028
1595201537.0788462,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201537.088581,b8:27:eb:bf:9d:51,0.0059011851147467,49.7,False,0.0086806408730422,False,0.0233589355151858,22.6
1595201540.774525,b8:27:eb:bf:9d:51,0.005884143633185,49.7,False,0.0086624993148814,False,0.0233067932298038,22.6
1595201541.450315,00:0f:00:70:91:0a,0.0036558869249676,75.69999694824219,False,0.0061393503591308,False,0.0161349315996368,19.299999237060547
1595201543.1275706,1c:bf:ce:15:ec:4d,0.0044514976308125,74.80000305175781,True,0.0070791835001313,False,0.0187864905644235,26.799999237060547
1595201544.4606354,b8:27:eb:bf:9d:51,0.0058916900284395,49.7,False,0.0086705346419916,False,0.0233298873691525,22.6
1595201546.9369545,1c:bf:ce:15:ec:4d,0.0044514976308125,74.80000305175781,True,0.0070791835001313,False,0.0187864905644235,26.799999237060547
1595201548.1468668,b8:27:eb:bf:9d:51,0.0059087566005917,49.6,False,0.00868869646942,False,0.0233820912129845,22.5
1595201551.8328571,b8:27:eb:bf:9d:51,0.005884143633185,49.7,False,0.0086624993148814,False,0.0233067932298038,22.6
1595201555.5187364,b8:27:eb:bf:9d:51,0.0058690840972554,49.7,False,0.0086464555438414,False,0.0232606865861091,22.6
1595201556.6349895,1c:bf:ce:15:ec:4d,0.0044842930083749,74.69999694824219,True,0.0071168737817019,False,0.0188933507049594,26.799999237060547
1595201559.2048218,b8:27:eb:bf:9d:51,0.0058879582396539,49.7,False,0.0086665614261893,False,0.0233184678632223,22.6
1595201561.512377,1c:bf:ce:15:ec:4d,0.0044514976308125,74.5,True,0.0070791835001313,False,0.0187864905644235,26.799999237060547
1595201561.9359696,00:0f:00:70:91:0a,0.003744628049894,75.4000015258789,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201562.890828,b8:27:eb:bf:9d:51,0.0058992975429369,49.7,False,0.0086786321673664,False,0.0233531617473044,22.6
1595201566.5768657,b8:27:eb:bf:9d:51,0.0058728519124629,49.6,False,0.0086504706763683,False,0.0232722247407928,22.6
1595201568.970405,00:0f:00:70:91:0a,0.003744628049894,75.4000015258789,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
1595201570.2628546,b8:27:eb:bf:9d:51,0.0058747580678712,49.7,False,0.0086525016793499,False,0.023278061306542,22.6
1595201573.857715,00:0f:00:70:91:0a,0.003744628049894,75.5999984741211,False,0.0062467963436379,False,0.0164367444466377,19.299999237060547
1595201573.9488213,b8:27:eb:bf:9d:51,0.0058747580678712,49.6,False,0.0086525016793499,False,0.023278061306542,22.6
1595201575.745794,1c:bf:ce:15:ec:4d,0.0044987468361541,74.69999694824219,True,0.0071334607053583,False,0.0189403904793136,26.799999237060547
1595201577.6348934,b8:27:eb:bf:9d:51,0.0059220730502165,49.6,False,0.0087028574322569,False,0.0234228002478621,22.6
1595201577.672002,00:0f:00:70:91:0a,0.003744628049894,75.4000015258789,False,0.0062467963436379,False,0.0164367444466377,19.200000762939453
